133Bario;137Cesio;22Sodio;241Americio;Fondo
269;617;44;25;180
257;648;48;22;171
267;612;62;27;161
262;633;67;24;174
280;612;69;19;186
286;625;68;20;179
269;652;64;26;191
302;633;59;17;175
285;623;55;29;186
283;657;61;19;161
261;604;56;25;175
318;664;83;30;183
288;584;55;27;183
299;608;62;26;203
319;598;58;30;175
293;627;67;18;181
270;618;52;20;183
324;612;59;23;175
320;633;68;22;157
324;606;76;17;173
332;581;60;23;192
329;650;60;16;178
308;613;58;21;175
296;611;59;20;154
333;606;53;26;185
329;627;70;17;196
308;648;61;17;189
354;635;60;25;171
346;549;77;41;162
336;581;61;20;181
354;576;65;23;166
348;660;64;29;188
359;646;59;19;162
336;665;72;15;184
293;591;71;17;170
356;631;63;12;182
379;600;56;38;170
343;641;58;17;181
369;622;62;27;167
378;666;50;17;176
356;588;57;25;164
376;612;68;17;201
378;627;49;15;194
399;644;51;26;168
435;627;58;22;175
410;627;65;23;198
435;637;62;14;188
392;586;53;24;189
405;627;59;25;176
423;631;56;17;195
455;616;68;23;178
411;593;53;18;164
416;648;54;32;175
448;635;46;23;175
431;603;51;19;177
468;613;50;26;186
454;636;54;16;173
427;656;47;19;171
497;636;46;19;174
461;608;49;14;183
467;592;60;21;196
459;621;64;19;171
452;607;59;17;178
439;649;46;21;177
481;603;57;29;171
518;609;50;20;174
455;602;58;15;176
536;616;60;17;176
462;635;60;13;172
506;646;48;20;186
531;596;52;15;178
512;607;53;17;170
543;642;52;22;179
489;578;52;23;151
513;568;46;20;150
543;608;43;21;177
563;579;56;18;142
597;632;35;23;181
526;643;48;18;159
594;620;67;18;173
530;599;53;28;160
549;600;64;11;178
537;623;41;12;176
569;583;32;23;173
606;586;48;24;160
571;635;50;31;167
531;590;53;28;152
604;625;44;17;167
605;641;46;24;163
614;639;46;14;174
556;641;43;11;180
571;666;39;21;146
582;597;49;16;174
560;682;52;22;168
644;634;52;26;158
645;618;50;26;178
625;630;45;25;173
641;634;44;20;178
639;661;39;25;171
598;612;49;20;162
603;635;42;28;169
633;652;67;19;180
602;613;45;25;136
630;634;51;20;159
638;645;59;17;153
626;597;43;25;184
675;604;48;20;161
670;591;49;18;152
621;570;47;22;161
648;609;48;16;156
664;604;47;15;165
658;616;49;35;167
701;620;38;22;172
643;634;47;20;151
623;608;42;21;160
625;624;46;24;172
621;634;39;17;172
656;640;53;23;174
628;608;51;10;170
653;616;42;21;167
704;601;51;24;146
654;593;46;20;157
621;661;51;17;146
622;617;58;15;163
628;576;42;19;123
686;615;47;14;167
627;603;42;19;151
698;589;45;22;165
664;626;46;12;161
646;619;40;18;163
628;607;46;23;152
646;584;44;19;158
647;615;33;26;138
679;595;42;20;133
658;632;50;23;174
643;618;50;13;154
600;583;39;15;119
647;592;42;21;151
695;600;44;16;134
661;599;52;19;155
659;577;43;12;156
670;608;45;15;160
634;617;48;27;146
650;655;47;24;150
637;623;29;16;148
608;602;38;17;136
663;621;30;16;149
646;617;53;17;147
648;671;37;22;166
649;601;40;25;139
633;570;38;22;156
664;662;34;14;148
660;590;31;14;132
613;598;46;28;149
580;616;32;22;125
632;606;30;16;140
582;618;47;17;133
620;594;50;16;119
579;626;45;17;149
643;614;48;17;148
604;611;46;25;146
607;611;29;14;159
641;638;43;28;128
620;593;29;15;134
578;633;36;15;135
565;576;26;16;139
623;583;55;19;158
589;649;47;18;148
591;630;34;17;151
557;611;51;12;122
588;633;36;17;141
595;598;37;20;141
567;569;41;19;123
595;584;43;21;142
579;617;53;17;132
601;631;36;15;148
557;637;38;19;130
589;646;33;22;134
579;603;33;17;158
579;688;31;14;113
584;626;42;16;116
520;578;35;14;130
524;609;43;15;126
514;628;41;18;143
509;604;43;24;115
521;633;38;12;132
494;641;39;13;144
525;653;41;18;106
545;601;43;16;128
521;585;32;16;132
495;625;38;19;141
511;602;44;15;126
517;619;33;11;116
524;632;49;15;116
519;647;38;16;129
521;598;42;12;111
490;616;30;15;149
449;568;29;14;101
464;617;27;14;140
461;582;42;20;115
439;610;28;18;132
428;632;42;15;141
474;614;31;12;127
507;622;44;16;122
459;644;34;14;129
447;649;33;19;117
488;592;41;22;120
458;660;46;12;124
411;618;45;23;129
452;583;34;14;120
467;626;37;8;109
414;614;33;9;121
405;628;27;16;112
399;636;33;22;111
422;627;43;10;111
467;593;28;15;120
374;621;40;12;106
421;602;40;19;114
391;617;35;21;115
390;606;33;9;110
411;622;41;23;112
382;616;31;17;98
383;626;38;11;127
389;614;33;22;123
371;608;32;14;107
378;597;34;15;115
398;677;45;21;116
385;615;33;14;121
384;655;28;13;125
339;619;35;16;97
334;644;38;13;123
341;650;52;15;126
330;596;37;15;118
358;641;36;19;101
352;605;36;8;117
343;651;33;15;104
323;671;46;15;114
313;622;30;14;116
339;633;27;8;121
319;586;28;11;107
347;611;37;10;103
293;645;46;14;122
291;633;37;6;97
298;618;36;13;99
287;642;32;11;91
290;604;27;16;106
266;613;25;15;112
273;621;29;10;114
317;622;29;20;131
265;616;27;14;141
282;609;29;8;96
279;611;36;10;109
298;652;45;15;103
270;595;30;25;85
255;638;30;9;115
268;641;30;12;120
269;645;30;11;131
254;635;37;10;118
257;621;33;12;95
230;599;37;12;104
214;596;36;15;105
248;625;35;9;114
232;672;29;10;121
218;644;28;16;100
236;661;33;14;126
227;667;35;14;103
240;629;40;14;106
248;609;37;10;98
206;641;32;11;95
222;624;25;11;105
210;615;25;14;115
205;704;32;8;111
217;607;23;20;124
213;642;26;15;100
213;580;32;18;95
200;643;40;10;111
210;603;19;9;96
214;672;24;16;96
184;634;31;13;96
185;693;32;5;99
157;636;30;12;104
166;638;27;15;86
187;615;28;18;102
197;638;27;10;110
136;617;34;18;103
191;718;32;16;120
195;630;25;7;94
156;638;31;12;97
156;638;25;12;109
138;621;37;17;113
154;675;36;15;94
149;643;32;9;106
149;621;23;14;107
162;630;26;13;88
155;683;38;9;101
148;582;42;13;130
159;642;25;8;110
154;650;30;11;118
146;644;35;11;95
159;654;23;18;109
122;648;29;10;101
126;642;41;12;97
140;655;28;13;110
148;648;22;15;95
137;686;33;12;104
140;556;20;10;102
126;611;29;9;83
143;608;34;15;105
128;640;22;13;104
110;641;32;11;98
128;630;27;11;92
111;607;27;12;101
110;642;29;11;79
112;666;30;5;102
127;637;35;12;110
129;647;34;8;96
109;640;32;6;109
108;626;36;17;112
121;617;28;14;106
124;613;29;16;96
100;664;34;21;89
109;573;23;9;96
123;669;25;11;94
92;675;24;9;102
97;624;30;12;104
99;607;31;10;97
119;621;36;10;80
102;637;33;18;89
103;607;31;14;93
87;660;28;9;104
96;650;25;18;93
99;658;34;22;92
84;615;30;14;123
86;630;39;8;79
89;671;21;6;88
93;674;28;9;106
92;641;31;12;112
78;672;29;15;101
99;623;32;11;98
93;643;22;6;102
70;610;31;13;92
81;666;28;17;100
82;639;30;15;86
92;642;34;12;102
100;667;19;5;101
65;675;34;18;93
85;670;32;8;85
65;609;32;11;112
79;680;27;12;96
80;673;25;17;99
77;608;20;11;110
76;626;25;12;84
100;638;23;17;86
66;679;35;11;85
80;628;36;16;85
86;681;28;12;78
82;658;28;10;99
67;625;31;10;92
72;640;27;12;94
66;652;35;7;112
56;633;30;15;99
69;659;26;9;113
58;624;24;10;81
78;680;27;13;86
63;622;22;14;93
70;632;33;7;96
68;615;21;15;93
66;672;31;15;103
58;642;27;9;93
58;681;22;11;95
59;663;30;11;94
59;657;30;11;92
61;622;27;13;85
60;626;23;14;70
64;664;22;7;94
58;600;29;12;96
60;654;29;12;92
64;651;25;9;86
48;617;22;12;79
68;664;37;14;101
46;625;30;16;83
64;662;33;10;93
56;620;27;17;99
56;708;33;14;93
56;659;42;6;72
67;635;19;13;80
52;680;33;13;85
54;638;29;8;75
49;628;26;16;92
54;646;28;9;70
47;630;31;12;89
49;643;26;15;87
48;643;24;12;83
57;642;35;14;95
43;616;28;10;70
51;614;19;10;94
43;617;25;13;91
41;689;33;13;94
40;657;20;8;92
39;607;36;11;90
48;649;26;11;108
43;634;28;9;89
46;680;33;16;82
41;648;35;13;82
57;650;22;14;89
48;634;25;12;90
35;680;21;13;92
37;633;18;4;102
44;657;33;9;85
37;627;29;7;88
64;648;33;11;89
38;614;31;6;82
45;645;30;8;71
50;617;31;12;95
46;634;36;8;79
39;659;24;20;67
27;660;23;15;76
39;656;24;13;80
32;647;34;11;82
34;668;28;8;89
44;609;30;10;102
37;635;18;13;82
47;646;32;8;92
43;634;20;9;82
37;640;29;15;87
49;618;22;9;102
38;660;31;13;87
35;636;28;11;64
42;719;27;9;74
41;631;36;5;95
39;643;23;8;84
40;633;23;6;84
41;653;31;4;81
44;605;31;11;81
32;687;32;9;81
46;660;28;6;97
33;646;32;5;101
46;636;23;9;100
46;623;19;6;86
41;596;39;10;74
48;632;34;18;69
36;617;26;8;92
48;585;31;8;79
45;619;29;10;89
34;697;31;10;77
30;644;28;11;82
36;625;32;15;107
43;663;33;11;88
34;622;19;17;75
37;601;29;6;91
26;625;33;8;95
38;589;26;8;84
32;599;17;3;83
31;632;22;14;67
43;571;24;7;67
37;638;30;10;72
26;582;29;12;79
47;609;26;9;87
35;610;22;4;77
26;591;22;10;84
39;631;31;10;80
26;619;24;12;85
42;589;29;10;68
48;588;28;14;88
38;624;20;10;92
41;586;27;11;80
46;619;29;7;89
31;607;28;16;68
33;594;31;9;98
46;574;27;13;67
34;573;15;13;91
32;602;24;14;88
31;612;23;12;95
38;619;26;10;74
33;575;23;16;92
34;590;27;7;80
39;586;27;10;82
34;593;24;7;79
32;555;24;13;76
28;535;22;11;82
35;534;31;9;78
33;567;33;9;67
49;551;27;12;77
36;568;30;9;65
29;541;22;11;72
28;610;31;13;58
34;565;16;14;95
37;561;13;12;91
34;560;25;12;95
31;556;27;8;73
26;541;28;11;81
31;583;21;12;89
41;573;22;10;84
26;549;31;14;70
26;578;30;9;82
39;518;29;11;87
23;570;25;14;83
41;547;26;11;84
31;551;33;7;69
33;526;28;10;89
29;560;30;15;66
32;521;36;11;71
31;523;22;15;70
17;570;28;11;69
24;552;18;10;70
20;535;34;10;88
33;546;33;12;93
26;489;30;11;82
19;542;20;12;76
36;518;28;8;72
38;519;24;8;75
27;558;31;8;69
32;509;39;6;83
40;531;31;4;67
27;495;26;5;82
23;525;46;5;70
31;467;26;9;65
26;522;25;6;70
29;488;25;9;89
37;551;24;10;69
27;515;32;11;92
28;553;29;7;71
26;504;18;10;86
30;477;29;7;76
28;475;31;13;79
26;503;27;10;82
19;478;24;11;73
35;488;36;7;61
27;496;25;6;72
27;471;37;11;75
28;491;32;10;70
34;501;30;13;93
21;510;21;8;75
29;454;31;5;56
25;474;30;10;88
34;465;23;10;69
22;456;30;8;96
29;467;29;11;76
38;433;22;4;68
23;486;26;11;78
28;454;29;8;73
20;454;33;5;70
18;477;28;9;79
29;471;36;6;76
22;442;36;11;93
30;424;25;10;69
33;441;33;4;91
29;385;30;8;73
20;437;30;5;93
30;417;29;11;79
19;417;32;16;68
25;439;36;9;60
13;478;28;10;82
26;425;39;12;70
22;386;33;8;69
20;408;33;4;65
20;407;31;9;65
23;442;39;14;85
15;400;41;9;65
16;429;51;9;66
17;450;43;10;65
16;419;35;10;71
20;395;43;10;81
27;408;22;9;68
24;385;45;9;69
20;420;46;6;72
23;407;39;6;75
26;381;43;10;67
24;377;36;10;69
20;379;51;9;80
26;379;46;11;88
15;412;54;22;81
21;428;42;11;79
19;376;34;7;85
16;407;47;7;90
19;354;57;8;71
15;373;45;9;68
19;340;50;9;67
24;384;48;12;76
17;375;48;11;83
18;400;52;7;70
26;357;52;7;76
10;331;43;10;69
22;354;58;9;88
18;355;68;8;79
28;322;63;11;80
15;334;61;11;78
28;358;41;7;68
21;364;66;9;62
25;327;62;13;57
13;321;52;4;80
15;332;54;6;70
16;347;65;12;77
11;318;54;6;86
16;310;61;16;71
17;358;59;9;75
18;328;75;6;62
19;323;62;4;77
18;314;67;10;73
11;330;84;10;61
11;356;74;5;78
26;308;61;7;70
8;311;73;6;86
19;317;92;14;68
12;298;98;10;72
15;284;66;9;67
14;318;86;6;75
8;302;62;9;72
15;301;89;8;69
9;301;79;11;64
16;319;75;6;70
10;288;100;7;71
14;293;82;5;72
18;256;93;9;61
18;298;109;12;77
12;298;92;9;74
10;260;91;7;72
15;283;94;6;73
15;282;95;12;54
16;259;87;11;83
16;302;106;9;76
16;275;102;9;77
16;263;104;8;67
15;277;119;11;80
9;262;109;13;58
14;258;115;14;80
14;297;117;6;60
10;281;130;9;74
8;262;110;8;76
9;284;121;12;73
10;265;135;5;75
4;248;114;8;59
19;265;106;10;80
13;249;124;5;63
13;266;154;8;79
17;244;115;7;62
4;255;121;12;68
17;248;111;4;72
9;254;130;11;77
11;289;136;7;67
7;260;159;8;68
16;249;167;3;61
15;220;165;7;89
13;232;154;9;77
4;264;131;9;77
11;239;156;7;71
9;230;154;10;64
8;224;161;7;66
8;238;167;1;58
5;236;177;11;57
11;231;178;7;79
15;239;139;9;65
11;235;177;13;70
10;252;178;14;60
11;257;151;8;74
11;232;167;9;70
16;231;187;8;89
9;229;161;10;79
14;224;170;10;68
13;204;185;14;50
4;198;163;5;72
13;242;178;9;71
16;257;178;13;81
11;215;192;7;65
11;208;185;11;73
11;231;187;12;78
9;226;193;5;65
16;224;197;9;66
13;206;208;11;82
8;227;180;7;68
13;218;193;13;88
7;228;197;8;73
7;224;202;8;64
18;231;179;9;57
14;215;184;12;73
10;198;197;12;71
8;175;202;11;82
10;185;204;7;58
19;215;184;12;55
14;194;204;4;67
10;200;199;9;51
12;195;211;5;59
8;202;218;5;62
15;219;210;10;75
12;213;219;11;64
21;186;241;8;86
5;210;252;8;69
12;180;232;7;67
7;196;215;5;69
6;160;247;10;74
13;179;230;9;73
10;210;235;7;64
5;192;244;7;50
12;201;265;12;70
7;203;248;7;60
7;173;247;8;75
8;174;244;7;85
14;167;213;13;71
9;226;263;13;66
8;198;237;11;67
16;193;266;11;72
7;203;229;14;61
8;198;225;7;52
11;187;260;8;72
9;174;273;7;85
9;201;263;7;67
12;171;274;12;60
8;179;281;7;74
12;175;230;9;77
9;171;287;4;82
8;189;290;10;53
11;201;279;15;73
5;186;239;7;55
14;181;275;8;76
10;176;260;11;60
7;192;271;9;63
10;170;261;5;51
8;174;268;7;79
11;172;251;5;73
11;183;253;6;50
11;158;271;4;82
4;197;270;8;77
7;161;265;6;53
10;192;277;8;63
11;163;280;10;70
10;168;279;10;56
9;142;264;5;73
4;173;282;11;74
11;170;263;12;75
10;195;254;7;71
6;161;295;5;62
10;163;292;11;65
10;151;279;8;61
10;172;276;7;58
11;163;283;7;84
7;163;261;10;75
9;163;270;10;77
5;165;264;13;72
8;150;258;6;58
7;139;279;10;65
5;167;281;9;62
9;156;260;10;72
9;166;294;5;73
14;174;255;5;62
7;166;255;9;63
14;168;288;8;58
7;178;284;7;67
8;155;267;13;65
11;165;229;8;76
8;160;284;8;55
6;130;272;7;67
9;137;253;10;72
13;138;275;4;68
13;149;274;5;60
12;161;310;7;61
7;134;283;7;67
10;150;263;10;59
10;155;252;11;72
10;156;282;4;74
12;143;299;7;67
12;127;275;4;72
13;156;261;9;60
12;136;262;8;82
16;146;263;14;54
12;167;272;6;68
7;162;245;8;55
17;151;251;10;45
13;150;280;10;57
10;170;247;9;55
9;157;239;9;75
10;145;243;10;67
12;156;265;6;64
8;150;253;9;58
11;135;270;7;67
9;136;254;13;56
12;160;261;7;61
5;182;238;10;69
8;158;265;12;77
7;112;221;7;57
5;117;223;4;65
14;127;228;4;70
13;128;263;9;72
9;139;224;11;67
18;144;268;6;52
9;161;238;7;71
9;147;248;11;59
10;146;257;9;71
9;134;229;7;71
12;142;224;8;57
8;150;235;6;51
7;120;261;10;63
4;146;226;12;72
10;139;239;7;64
8;145;217;6;57
15;141;234;6;72
11;142;226;8;59
8;135;211;8;65
7;143;207;4;65
10;126;235;7;65
12;132;213;8;55
10;144;231;7;64
6;142;234;5;69
7;132;222;8;49
12;123;200;3;52
8;150;205;3;61
8;124;204;9;58
9;130;196;10;53
10;149;207;2;74
11;114;184;3;61
9;116;216;6;65
9;132;196;6;60
6;127;183;5;55
10;148;197;9;63
10;117;185;10;59
11;107;173;6;55
9;139;182;8;71
10;139;177;10;46
8;132;212;5;60
8;112;172;7;67
5;130;173;4;62
8;128;179;8;75
10;137;151;6;64
11;136;186;4;53
10;115;185;6;55
11;111;167;8;62
9;114;150;9;72
7;154;163;3;50
9;131;157;6;59
8;104;178;3;59
8;124;173;6;60
7;122;168;7;55
12;135;131;10;64
5;125;156;6;54
11;132;148;6;69
8;133;129;5;46
11;130;145;6;64
7;144;138;9;57
8;134;134;8;57
2;123;143;9;69
9;132;140;5;59
8;115;138;8;54
7;150;129;8;55
12;128;125;5;65
8;118;117;8;48
13;112;121;3;69
8;109;123;8;46
7;113;143;4;51
6;121;133;8;49
9;134;120;9;51
8;105;126;12;53
5;94;104;13;73
10;129;104;7;40
4;103;105;8;56
7;128;99;7;51
5;89;122;6;66
6;133;117;8;61
7;112;113;6;51
6;119;106;5;61
8;128;71;10;55
7;111;112;9;61
6;114;99;9;66
5;122;119;10;58
2;125;86;3;57
10;125;91;8;63
9;115;83;9;61
8;129;100;7;52
4;128;102;8;51
11;113;79;8;78
7;115;82;10;62
13;120;85;6;58
9;115;92;3;63
6;130;87;9;58
10;109;90;4;52
11;114;100;13;69
5;110;67;7;41
9;131;77;7;54
10;108;82;3;60
7;111;69;8;43
8;120;89;6;51
8;138;82;10;44
10;129;80;9;58
7;135;74;4;56
14;112;61;8;61
10;109;59;9;56
5;110;71;5;45
13;122;62;5;57
9;127;70;6;53
6;91;65;6;58
7;105;65;11;55
9;99;65;6;55
9;107;60;7;51
15;102;63;8;61
4;92;62;4;58
5;113;50;10;42
10;117;44;4;61
6;115;53;8;48
7;131;59;9;48
6;100;44;4;64
12;118;57;5;69
5;106;45;4;55
12;119;57;9;49
7;108;44;10;73
11;112;56;9;55
6;115;53;14;52
8;109;48;8;54
6;105;51;3;56
0;114;46;6;62
6;130;54;10;51
7;99;42;3;54
7;119;42;11;58
5;134;42;4;56
8;103;43;8;54
9;96;38;11;48
8;122;35;8;51
10;95;51;4;61
12;112;39;6;65
9;121;45;10;74
10;111;24;7;61
13;104;31;4;51
9;122;43;7;48
15;107;31;10;51
6;100;31;5;52
3;102;38;8;65
6;130;36;8;53
7;115;28;9;52
9;109;27;5;57
9;121;33;8;45
3;90;27;5;59
11;129;22;3;51
14;129;29;6;47
9;103;22;8;62
8;117;17;2;60
7;124;18;13;56
10;93;29;7;53
8;93;25;6;60
5;101;29;8;63
9;109;26;6;59
15;114;18;5;68
4;117;29;5;47
4;91;29;8;63
11;122;23;13;59
6;94;26;3;65
5;113;20;5;46
10;108;22;6;61
7;123;18;3;52
5;102;24;5;54
16;105;23;7;51
7;112;26;4;49
3;110;23;8;64
6;114;23;9;54
10;119;23;2;56
14;93;17;10;49
4;127;29;9;54
14;103;19;6;67
6;115;30;4;62
9;96;21;10;66
12;107;18;9;67
8;105;21;3;54
10;123;22;4;57
5;104;22;9;51
7;119;24;8;64
15;130;19;8;70
5;98;28;7;65
7;112;19;7;59
9;108;23;9;70
8;122;20;10;62
10;119;12;7;58
7;133;19;11;53
5;117;22;8;74
7;110;22;11;54
6;109;26;12;58
6;112;13;9;61
9;119;20;5;55
6;110;27;2;55
5;106;19;10;60
5;113;21;8;52
11;108;19;11;63
7;115;18;10;55
4;104;12;11;56
10;119;19;7;58
8;109;19;6;58
11;126;29;4;64
6;112;25;9;58
8;125;19;12;61
10;110;18;5;70
6;116;21;7;54
13;118;20;5;66
6;114;17;12;71
8;102;17;8;67
9;128;23;14;67
3;109;27;5;61
10;114;15;12;54
7;102;9;4;66
6;121;15;8;58
13;105;15;10;74
6;108;13;4;61
9;106;22;11;68
6;121;16;7;73
3;118;22;10;69
9;131;22;5;65
4;113;17;7;53
4;83;15;7;54
4;111;15;6;56
5;109;13;7;65
4;106;17;6;62
7;95;5;7;61
11;117;18;7;60
4;102;18;11;69
12;122;19;8;61
7;108;20;9;55
8;117;11;10;65
11;118;15;2;73
10;101;16;8;51
10;116;21;11;66
9;110;15;11;51
12;105;11;4;73
4;117;12;14;57
8;110;21;7;54
9;121;12;10;65
12;109;17;6;51
11;109;24;9;69
9;123;17;9;73
5;116;25;5;70
8;116;17;11;59
12;107;16;13;84
11;105;17;8;67
8;111;19;6;56
9;92;19;11;81
8;119;13;8;62
6;110;20;7;64
13;105;20;9;54
12;122;13;9;71
11;117;19;10;86
6;116;16;8;56
4;119;10;9;67
8;127;11;7;66
11;108;12;4;75
7;113;15;6;55
8;126;15;8;53
7;108;18;7;78
4;118;16;9;54
7;127;24;2;74
8;106;13;11;66
11;143;20;13;64
9;127;15;12;61
11;116;12;4;78
8;119;29;9;65
16;131;15;4;55
6;126;19;12;69
7;112;15;5;76
9;119;17;8;58
8;126;12;10;59
9;136;17;11;57
12;109;23;15;70
3;119;15;17;66
3;126;13;4;65
7;127;22;9;71
8;121;13;7;54
8;129;16;6;72
11;142;16;7;76
3;136;15;7;87
6;120;16;6;73
12;132;20;9;93
4;132;21;6;71
13;146;22;8;68
9;147;17;11;64
9;124;10;9;63
9;144;14;4;63
3;153;22;10;74
4;133;20;8;68
9;162;16;17;69
9;150;16;10;45
12;136;12;6;60
9;155;14;7;71
9;163;18;9;77
8;137;21;4;66
10;144;23;3;78
9;153;13;8;69
7;189;16;9;73
4;156;24;10;56
12;166;18;8;73
8;148;17;8;65
8;165;24;9;76
12;147;15;3;68
11;180;14;5;50
8;172;15;13;71
9;157;12;9;70
9;166;18;14;49
6;164;19;3;74
4;150;17;5;64
6;177;18;6;73
9;174;20;6;62
11;176;12;6;67
15;170;12;8;58
7;176;9;8;66
9;202;15;7;58
6;185;10;7;58
10;207;14;3;72
9;206;12;10;75
11;211;21;7;66
7;183;23;2;54
5;209;15;7;62
6;232;9;14;57
11;221;18;9;70
8;240;24;5;59
8;233;15;6;66
6;215;18;8;63
7;229;17;7;60
18;228;17;6;65
5;243;22;8;73
13;251;15;7;56
8;288;19;7;71
12;241;17;9;49
9;258;11;6;60
6;256;14;9;68
3;261;21;5;59
4;291;12;10;57
8;299;17;10;54
6;273;20;9;70
11;293;15;6;61
7;295;12;7;60
8;295;23;7;51
13;307;17;3;55
7;315;23;7;71
4;300;19;4;55
10;296;21;10;54
4;303;19;5;58
9;313;17;9;66
8;322;14;9;52
3;322;14;3;56
11;357;16;10;60
6;345;14;11;61
11;368;20;9;59
13;342;17;4;49
5;390;16;9;64
5;381;13;7;58
6;378;11;6;75
8;420;15;5;66
4;397;16;12;53
8;392;17;9;67
6;396;11;4;59
7;455;14;8;51
12;494;20;9;59
5;431;15;6;67
8;473;10;3;63
9;526;21;5;53
9;518;11;14;50
8;471;8;5;66
3;506;19;9;56
8;507;10;6;51
6;544;24;7;56
6;536;12;10;42
7;538;11;3;50
5;549;14;4;70
7;557;18;9;67
8;589;17;10;50
4;638;14;3;53
5;547;18;4;43
8;604;12;8;42
13;616;16;7;57
5;671;19;7;40
11;679;16;10;49
3;665;18;8;53
4;639;16;8;66
7;670;14;9;66
7;721;14;5;51
4;742;18;4;48
6;682;15;9;64
8;698;23;7;58
6;797;17;4;49
8;767;10;8;47
7;748;14;4;44
11;820;15;5;46
7;793;17;9;64
5;805;9;10;57
6;829;16;4;44
8;864;20;7;53
6;911;12;9;44
8;854;20;9;51
10;941;21;6;51
8;892;18;2;59
10;911;14;8;36
8;962;11;7;49
5;975;22;2;55
8;1028;15;13;54
5;966;16;7;51
6;1082;12;7;57
4;979;14;8;46
0;1064;13;10;47
11;1080;18;5;64
8;1068;13;2;63
6;1091;16;4;59
11;1176;16;4;59
9;1154;19;8;48
8;1199;13;3;61
7;1190;17;10;42
10;1249;12;5;51
3;1261;17;9;45
3;1245;15;2;46
8;1276;16;8;53
6;1314;18;7;44
3;1298;15;2;44
12;1275;20;2;44
9;1325;17;7;45
4;1357;20;6;42
13;1366;11;6;44
4;1413;14;6;48
10;1484;17;8;46
9;1532;17;1;43
6;1528;18;6;40
5;1588;13;3;57
2;1522;17;13;50
3;1541;12;8;40
5;1599;11;8;49
5;1595;20;2;49
9;1593;14;6;45
4;1660;16;6;38
5;1657;12;6;36
5;1707;8;8;38
4;1684;15;6;48
6;1726;7;4;47
5;1792;19;5;46
4;1793;16;5;46
3;1776;11;7;44
4;1823;21;2;33
0;1830;16;10;44
7;1891;19;11;33
5;1889;17;5;35
5;1950;14;4;50
7;1982;12;4;51
8;2005;13;3;45
2;1950;16;4;45
9;2044;19;4;51
7;2041;24;8;37
6;2011;16;5;47
4;2124;18;5;52
5;2104;16;6;49
5;2160;27;2;60
6;2166;15;5;47
9;2170;15;3;36
7;2185;18;5;37
5;2244;13;4;34
4;2272;24;11;43
8;2319;19;7;45
9;2311;15;3;41
3;2306;9;6;46
9;2367;22;8;34
4;2338;9;2;46
5;2480;14;3;48
8;2499;12;2;50
11;2533;9;4;41
5;2471;20;4;41
4;2509;13;2;44
2;2507;28;5;65
5;2587;14;4;41
2;2704;22;7;46
2;2578;12;7;44
11;2572;19;3;42
3;2673;12;2;33
5;2618;15;3;42
4;2718;16;5;32
5;2686;17;5;52
2;2676;18;3;37
6;2713;18;4;45
7;2834;11;3;44
4;2827;15;4;42
3;2843;14;3;42
3;2890;20;6;31
8;3002;19;6;43
8;2919;14;6;46
3;2904;16;5;53
3;2932;16;8;45
6;3033;17;5;38
6;3092;14;3;49
7;2976;21;2;41
4;3028;17;5;42
5;2946;20;9;31
8;3110;13;4;37
5;3018;19;3;43
3;3086;11;6;38
7;3166;22;5;42
3;3156;19;2;37
6;3109;13;4;33
4;3103;11;5;44
3;3158;10;4;47
3;3215;18;5;33
7;3121;16;8;43
4;3308;25;5;47
4;3223;21;3;43
4;3270;11;2;34
3;3178;26;3;40
6;3244;16;5;36
6;3428;23;8;36
4;3324;18;6;37
7;3313;15;4;37
7;3440;18;7;47
3;3292;16;2;51
9;3382;15;4;40
9;3363;23;4;45
11;3336;16;2;37
6;3278;11;8;46
3;3437;13;4;28
4;3438;23;4;36
4;3441;16;2;35
6;3367;14;3;46
2;3384;11;7;37
1;3608;18;9;50
6;3395;17;6;38
7;3522;10;3;30
9;3511;12;2;31
5;3550;12;5;49
9;3395;20;4;39
3;3548;15;5;38
5;3461;17;2;37
2;3447;12;6;35
4;3538;12;4;39
4;3500;16;7;40
6;3614;16;5;34
8;3461;18;2;32
6;3577;18;6;31
8;3503;16;5;51
5;3579;31;3;35
10;3437;18;5;32
2;3486;13;8;34
9;3491;16;9;42
4;3561;10;4;40
8;3641;11;4;31
5;3545;16;5;29
2;3585;12;4;40
5;3554;25;2;37
1;3444;13;4;27
3;3490;18;4;30
7;3481;12;7;33
1;3520;18;3;34
7;3563;22;6;35
1;3404;16;4;33
9;3497;14;6;34
3;3500;16;3;31
8;3526;21;10;28
3;3527;21;3;36
1;3501;14;7;29
8;3396;20;3;37
7;3409;10;5;34
8;3372;20;7;26
4;3448;13;4;25
3;3374;11;3;30
6;3402;17;6;28
5;3468;13;5;34
5;3366;15;4;31
12;3369;17;6;33
6;3269;9;8;39
7;3337;15;4;42
5;3295;11;4;42
6;3222;21;6;40
6;3330;10;8;31
5;3301;14;3;39
1;3283;10;2;33
8;3261;16;3;27
5;3275;13;4;33
3;3256;22;4;31
2;3303;10;4;28
6;3182;23;5;34
4;3169;16;3;30
6;3220;18;6;29
6;3117;14;0;33
4;3079;12;7;37
6;3189;16;3;31
2;3124;12;3;36
3;3125;18;2;31
2;3163;20;3;37
8;3085;16;4;33
7;3044;16;8;30
7;2918;11;2;31
5;3072;18;5;31
5;3011;15;2;29
1;2975;17;5;35
2;2951;12;8;31
5;2848;17;5;30
